,ID,Popularity,Duration
If You Were Here,2jVQ4jYVOGBUj5hHv7GYLO,39.0,175613.0
Hold On,4dPimg8olUWKxHZXPD3KOO,43.0,210922.0
No One Dies From Love (220 KID Remix),0FDYLzgHnQ0LUUm1n6kUft,42.0,186180.0
Mental Hopscotch - Remastered,63UqtmIkguvvKyuoGzg6CW,39.0,196333.0
Souvenir - Remastered 2003,4i4QN9Zs5s7OZRRLIYHMmP,49.0,219506.0
If You Were Here,7q4woYj5egnMVWOJWUDHPs,35.0,176533.0
Oblivious,6Efng3Zejyvsw36sFoL221,35.0,192173.0
"Say Hello, Wave Goodbye - 7"" Single Version",0Lx6O1tC3CPF1giLJIt5Jv,48.0,323866.0
Talking Body,3NS3174GAS0Wt1LimIXb3E,35.0,238493.0
Sweet Harmony,5lSOVaPDk7x9Ey6c9DqGZx,59.0,301466.0
About Her,0WN1ICX0u0NenOccX8gRp3,45.0,289986.0
Bikini Porn,2jUoKSWTHduXxUL3JomwhB,43.0,162946.0
Vacation,1vJOi8S2MSq3jZsni1gm4x,39.0,179026.0
Nobody's Diary,1qQKLpOEtUJYMSOzxOIfkS,36.0,269453.0
bad days,4eTUG3TF3lQuar1lLkN0cG,40.0,206058.0
Wishful Thinking,11HLyzoCyx8hXKXVmrg1Sy,52.0,250706.0
Girls Just Wanna Have Some,1WM80A5a4xDtlndjqjZQIv,48.0,223236.0
Two Tribes,5NN5MQyE3Lo91zAEHpGa7S,53.0,208133.0
Empty Threat,5ydSRHbHZrgn3tcZdkS61s,36.0,244197.0
True Faith - 2011 Total Version,0E8IiKUfS98p3cUbQgh3yO,44.0,252680.0
Major Tom (Coming Home),2epRW3O5YLwiqcxOdaI4Mm,54.0,299560.0
The Tipping Point,19ug3juWuv5wxSNZzTnFZ5,44.0,253226.0
Fascination - Extended Remix,2uynnXFdf3wBIjOEHCB9up,39.0,296453.0
Sweettalk my Heart,4Cgedth1L3nBdVLU5Z42m1,44.0,179830.0
Notorious,4znkNgqRMCF12mY7EbklsA,44.0,258000.0
Sweet Dreams (Are Made Of This) - Steve Angello Remix Edit,4Yn20PcIohkarnV1HcHY0P,46.0,330746.0
Ghost,20GwGrQHQ8slozouQCslD1,41.0,329093.0
Mothers Talk,2p87CAEgL7eJzVgNZt2M0J,41.0,306320.0
Johnny Come Home,4fFxkU9C7prSviiYtvlV8V,52.0,215733.0
Why ?,7vOLJwP5O0woITaIQWOoUX,52.0,243773.0
Heart - 2018 Remaster,2TfJOPDsDjFyKzFZjwzsbv,50.0,238026.0
10 James Orr Street,41s0LioH5zbnucHK1PbuQb,39.0,178266.0
No One Is To Blame,24iczkfLdOGZYDKtfSmWQp,40.0,210533.0
"To Live And Die In L.A. - From ""To Live And Die In L.A."" Soundtrack",484UGDCYPabFJ7JqhmU6RN,38.0,293693.0
Not On Drugs,3VCmztoNt9AMNFnh70na3d,36.0,182346.0
Habits (Stay High) - Oliver Nelson Remix,1YEw6iUZurigCZgtg91VKu,38.0,252093.0
