,ID,Popularity,Duration
Miniskirt,6Yj8kVuVR3UPxx9r5eFEoV,57.0,179808.0
Blue Orangeade,3HHFOztnhfIWxjOr2s06sw,56.0,185520.0
Time After Time,6LGcOydwjfaquaRgJwlPkK,59.0,182653.0
Dreams Come True,6rVCUwfnuYTAsX4P9fIdIu,62.0,204933.0
LUNCH,0MMIrw3mCssQj4uqJlBzdp,61.0,200653.0
Converse High,6ZITsss1URNOIKhniylpBP,58.0,209715.0
HOME;RUN,2iW0q5jJJT5HKlIs25AAgv,59.0,184426.0
See U Later,2REoTZjaB3jyAt5dgkV5GK,59.0,198866.0
Crescendo,17WqzLortqHvftKKGRAxXu,57.0,185360.0
Pirate King,5Jl2i6LR3Socm4TYqRzZw3,57.0,195989.0
Hope World,5UMPPsXaGbR1qtzcnEtTpM,60.0,204930.0
항상 (HANGSANG),270k38FpoKhnvZLv50NlTr,58.0,229675.0
Crash Landing,4rzNRa7DOHmXuRBd8HN7YY,44.0,204800.0
"Love, Maybe",2X45nVBeYzmDlrXji9Av0Q,63.0,185000.0
NUNU NANA,2cUzIBGMvx2BZ2Q1fzjdl1,62.0,195836.0
MIDDLE OF THE NIGHT,2QqHAiFdDZKFJkr1xCV9dG,57.0,166213.0
닐리리맘보,4fZYGHiRcKxwVSnF498uaE,58.0,207080.0
Rollin',6SQUopvuZyrWYjYayxxSXl,61.0,197746.0
We Are Bulletproof Pt.2,5pjHS3EpHurMyIpB2QBnEd,61.0,223933.0
Celebrate,53qayme5jMFwTb3fF84uv6,57.0,164693.0
Time Lapse,4C0kUFnrNx2Xu1LxbFI6c6,44.0,215306.0
Poison (feat. Lil Wayne),1hs54MGy1J69I52GvzsrbB,54.0,222642.0
Alien (HAN),3czfvJgfEDfBT5OKA5qAU5,59.0,199853.0
Bon Bon Chocolat,5XS0GCCIotaI6XtsYcIKeX,60.0,228682.0
On A Ride,1hYQUY06GbO7YR8QeO7Qdk,58.0,199000.0
Hands Down,0dqJjKKxuKD5Dt3QH2n4CG,52.0,257693.0
DUMB DUMB,5VXSt0cvi5wtJTox0wKI4x,58.0,147240.0
Somebody!,2FA4veLVh3jf7O8q5VhNh5,59.0,177413.0
My Pace,4yJUQqcnYkDafFzguSbZAl,58.0,190306.0
Trivia 起 : Just Dance,4YDHRtzm0OGuieCTVQjVuk,60.0,225220.0
Tonight,2P6PLe4ojigLUp4CWMkcAI,63.0,178806.0
Lost,2So2zLatKtnIP0cy3a4Fn0,60.0,241787.0
Egotistic,5Z4aqpT39KpY8gbHoJWdou,61.0,196018.0
I`m a B,1AToLLvWghQgiBFef1iGuR,60.0,167333.0
Hello Bitches,72ysGFB4mZTgQsPqN9PzPS,61.0,178177.0
MOVIE,51kQvG4aghW17VSZKkfxTp,58.0,183146.0
"Waiting For Us (Bang Chan, Lee Know, Seungmin, I.N)",2LzRBroL4J9pXLf1Nsen4s,59.0,219506.0
MOONLIGHT,2T23r4De9TGsNRF4u7tU8p,55.0,161826.0
2 Baddies,7qpRGWhdGy5UtYA4EYOQ4I,45.0,230293.0
Growl,4pi0Elz7B7cLfw37J3bYm9,61.0,207053.0
THANXX,0YXpDiXEQlRmVSAFcub7sE,57.0,181146.0
Wave,28xjm4FnnGI4Xnds7VoNSl,59.0,203933.0
Boyz with Fun,1sz4drpDPpHVrPUgnXGaNn,60.0,244156.0
Attack on Bangtan,06PapYCtVDlprJPgGELabn,60.0,246525.0
Poppy (Korean Ver.),7a86ARVnm366v2UY1z9Ak8,56.0,178293.0
New Rules,72rUKYfdSaMVhgUhajRvrX,57.0,174106.0
My Satisfaction,3Owz3vrIE44Hvt0sLsfwHI,62.0,193000.0
Fragile,7L3YDa0Fd8pmzpAyu6EKOS,53.0,236373.0
Villain,5xouIycayHmjZxeuhXPhgX,56.0,191000.0
OK!,5d2mc1dOSOLw25fJ7WH5fl,49.0,229000.0
2! 3!,3KVOfGrYVjoP1w8T2HVltm,61.0,272537.0
I GOT IT (HAN),4atsZkGtoHHPugKK5wzAE1,59.0,170693.0
Home,5TyCTVsBsHeeutZcU2uP5s,61.0,203731.0
Crush,68kHuoBxtNcWZWxBu1V007,60.0,169560.0
Spine Breaker,0F3Dpp18yIxIm7XRmn0LBj,61.0,238529.0
MOVE,1cgBWgoL6520lR2QZDzdGN,60.0,211949.0
Gashina,0jFHMDRXxKaREor3hBEEST,62.0,180000.0
LION,40OyiVO9NtBg9R2Gpwxs3u,61.0,210973.0
Banana Shake,0ZuqmRUhshzFOLy3JmYcM8,56.0,319306.0
Blueming,4Dr2hJ3EnVh2Aaot6fRwDO,64.0,217053.0
ICON,2VdU1ksBKcETBr8BYRHUvB,58.0,176160.0
Tell me (Sampling From `Two Of Hearts`),0m1L7kXouYgNJYtlJnncCl,58.0,217000.0
#LoveSTAY,44dZ49nRlFPSmX6A80rKB1,60.0,197480.0
90's Love,64EDGnUytmCV7TfOo67810,49.0,213666.0
What 2 Do,6GS3lnAVy5w6AHWEKYzYeS,56.0,224098.0
Hello Future,332GJ8ykVuEt3jOT1sy7j6,65.0,220920.0
miss you (Hyunjin),1BwFLLe233S6HR1ravS3yi,59.0,188973.0
SHOOT!,2xeaHUnzzT5Kc974OQt1kA,62.0,139213.0
Spider,2TwB7aK39tnZBQjBPgcbCj,59.0,211577.0
Killing Me,3QD0Y1tTngihByjdWC99lG,59.0,164053.0
LAST WALTZ,39kH6C2twlYjyssIW02sbr,57.0,170560.0
Kick It,4rsoLz7ZY1Ldz8dpm4Lqtg,59.0,191225.0
"Because (Changbin, Felix)",1Iu7bqGwYVB6OGq4uLt2ak,59.0,198520.0
DNA,2ngmiq1KoYn3x25VOmvd8F,63.0,223122.0
Not For Sale,3dG1jxbfBIZvzyFwAcsmS0,61.0,181196.0
Faster,4SPfVzNTPMAhYaJFzMXtFi,47.0,170626.0
PING PONG,0Z99Xe1lGBmq60RwJ5YU18,62.0,158253.0
Sunshine Girl,4RjHalDdUreXDJSJLo44lK,53.0,217270.0
Chase,2BAlBVu2OLWEfFsd4Irqwt,61.0,206053.0
Catch (Feat. Hwa Sa),6Uvj0I6nDoxTmIZQwOZqvQ,59.0,224000.0
BAMBOLEO,0jXneVxiitQZsbtftH7HHJ,57.0,208346.0
Heartbeat (BTS World Original Soundtrack),5EgYDyMDCi8X0zDydTF7Rb,62.0,253303.0
RUN (HAN),4jjaOnFqtAyiYmP7PdTJbO,60.0,178720.0
Outro : Ego,2LVw2bIK99go1NdD77dUCW,61.0,196198.0
"Muddy Water (Changbin, Hyunjin, HAN, Felix)",0oHn3CGVerdfLqIrN6CT42,59.0,197360.0
BOOM,6rcn967QN5JtkPOBDwYIuT,62.0,195080.0
Candy,6kKC35sKUh2FUx4M0qAL44,60.0,227173.0
Interlude : Shadow,7om4LRoSct9hiMPo0fPn7m,61.0,259821.0
LATATA,2ezKXygNO30pXyDQXkm6oD,61.0,202772.0
Rain,6Jr2GutTFyfvAzGA36R2Uj,58.0,264666.0
TANK,3ucx0k0IosRjrsmQc34zUW,62.0,168146.0
ZOOM,18OjYSOz2ryc2vLmAeG2de,59.0,184186.0
Go Big or Go Home,6IqKFke4ZhKbGYULllEezY,63.0,201707.0
Puzzle,5QYXBAiagfRIwzlouAnJXQ,61.0,216680.0
Worldwide Choppers,2Lo2BWhhlZSJds2yBhxoet,52.0,326426.0
XOXO,4r34Yi0eltsu1tp6z4lq3x,58.0,207650.0
20cm,2U28aK9o2gI7sBL4XRzFfL,58.0,217026.0
BOSS,0ErzcmZ2gIwX7X0xSMQPix,61.0,210641.0
Graduation,35ytd9cmG15jXG0RKWC9p4,65.0,237093.0
Hug Me (I.N),5gXUFmE5AKFiInKyHVVEnL,60.0,180426.0
CLAP,19t5GSN3XsLB7UOsZD8Fwv,62.0,167797.0
Really,2URMA0ap6SAI8wFmcY1yta,59.0,197789.0
Your eyes tell,3TZ7NHkMT82AhwuYsd00Hz,62.0,245146.0
Blue Side (Outro),20zr2Oef3PVeGRxjmSF5CC,61.0,90539.0
fairy of shampoo,72eVBUhcdUQusHUhDbfQoQ,57.0,212053.0
Light a Flame,2QeqvHnADmf2fN5sowptuO,60.0,189586.0
Magic,4Wh5WGtov1VJ6EJ8OQgNeS,59.0,159749.0
Always Forever,1LV5cAo02H8h5YlZNcjULM,56.0,170053.0
No Rules,1lb61ya67YS87CtjYN0bil,59.0,186076.0
Fly To My Room,1NHl9g36Ebu3g16y0vtUNV,62.0,222242.0
Special Remix (feat. Moneybagg Yo),5sXYCAzaTHonbB7OVqU0TI,53.0,161052.0
Bet You Wanna (feat. Cardi B),7iAgNZdotu40NwtoIWJHFe,59.0,161167.0
Lonely St.,2xo84jGkxFPrZmmBtS3Pkd,60.0,164853.0
BTS Cypher Pt.3: Killer,5OlieB5VdsOMuBuCtllXGW,61.0,267782.0
Movie Star (feat. Pharrell Williams),3u8bblcJtOxxmGzJrviWLp,56.0,142590.0
What if…,1fNwwml8UcKvhfM6YEVIRh,61.0,136063.0
BBoom BBoom,3BPoSr2pO34Aan6alFfVto,62.0,208863.0
Hot Sauce,6B8MM3PVQtUbZLay7tP7er,64.0,195813.0
War of Hormone,29SjtKzBoJDgyIBusHylIS,61.0,265602.0
Punching In A Dream,5PtEpuVX03k9bOUwilL5EO,58.0,238133.0
Secret Story of the Swan,7G6WuVZuTbF6JcnA9wOvsD,62.0,192333.0
Outro: Wings,7kyUapJyppdjzoAWB6XS14,62.0,225446.0
Black Mamba,6Tj9KfzPp7tmgcDdsaPwGE,64.0,174933.0
DREAM,0PwknbaUVwXJSmRh7qSfyi,62.0,186066.0
seasons,1acVBP8BcK6LTeNeFjfxnh,60.0,256000.0
FIESTA,6Ihdn6wW2UBhfTKWbP29KA,62.0,217760.0
21st Century Girl,52d5NT69mkmr6WzvQJ9vHr,62.0,192596.0
Begin,0bGJHUPR6ems9tzIljlPFR,62.0,229740.0
"ZONE (Bang Chan, Changbin, HAN)",56ZpFy1kLsXwtbHWX1CgJ4,60.0,212680.0
TFW (That Feeling When),3bI34Ts8OMPfIpoPqzyZgM,63.0,197795.0
Stay,0TdWVbcerMAcvljXrl9gpG,62.0,204800.0
Awake,3gxNkvcP8scSzL6mGznTn3,62.0,226160.0
Hot & Cold,1oy2B6xsqSwCRBBynYtaUl,62.0,207173.0
The Realest (feat. Jeezy),4NMsGNHtpsNJVmKVCkKrnc,53.0,195298.0
Jamais Vu,7cgWWkpUaS94xoWI8lMGiI,61.0,227275.0
ice.cream (Hyunjin),07x9Jr01lqjlFycZsfKBae,60.0,170733.0
Say My Name,2UP7KnRSvc4taXbjOoSX0f,59.0,222023.0
Valley of Lies,3Bgl1xMI00capuTqUHBNUW,59.0,184093.0
Hold Me Tight,2SKBwYW23iHoB7CrYSeyC9,60.0,274991.0
Trivia 承 : Love,6bSwpQYEguyMlkCoWiBt3Y,60.0,225697.0
Gotta Get Back (feat. Pink Sweat$),5760o7vIytByWNmmf115wj,56.0,179333.0
Love Untold (Hyunjin),1SrsEuRiRoopW2pZDaHgVA,61.0,210920.0
SMILEY(Feat. BIBI),4zCIxSnVWpGNghERX4uWZF,63.0,173413.0
Baby Don’t Stop,1EYSS9Lp7a9f20C3FaOVgI,60.0,183019.0
Restless,4AHNi316rl3KI3hKIsdxZe,57.0,267080.0
Way Back Home,3NxuezMdSLgt4OwHzBoUhL,66.0,214136.0
Let's Do It Again,4TBtGrMgUYH7D5Tf5HLvyz,60.0,192177.0
The Feels,1utDFK1ARQcuZSwapf3cfb,60.0,198053.0
"Can't Stop (Seungmin, I.N)",33vfE5bxDMHpOFHMSgxehR,60.0,209666.0
I Am The Best,26EM9sZnQkLLQxixGd88KE,62.0,208730.0
IF I STOP NOW,22ONSScxudrY9z3xuv1n40,14.0,177011.0
Boy With Luv (Feat. Halsey),7lrqvdivAYRGEiO8JFP31G,70.0,229773.0
Epilogue: Young Forever,6BskTMfDjXVzeqQHOau5Vi,64.0,171803.0
Heart Burn,4JmbtS0Muijl37KP9lDscy,61.0,193173.0
Monster,6c1QaQHdDhtFMfUkhueuXK,62.0,178413.0
Pandora's Box,2On611HXKQAbaYkuc4NQAm,62.0,156291.0
Intro: Serendipity,61RvEx7GLYRHQhG7ldjJo1,62.0,139971.0
Danger,0zzRxtfO5FGxKdqq4OKmlw,61.0,245140.0
Heart Shaker,52FCAZn0YEkZfF0BtiAUMW,61.0,186893.0
She's In The Rain,5Xp6Bx4Fy8LGoTX8xzBi00,61.0,237576.0
BAD SAD AND MAD,0zPbUxvYRlCGwruakkXPLI,61.0,154988.0
The Eve,2ujA6F1cpk3m8lsPE5aKua,63.0,176026.0
Dream,3JBnDOUd18QKjDqSYuOfpm,61.0,222415.0
BLOW UP,6azSlycnLuPnT19JIjExVj,32.0,153882.0
Easy,4s9diT9GXpI7QiysMkoANG,60.0,183134.0
Make It Right (feat. Lauv),2WH4oy1SYppZrcdgKwSA0j,65.0,226321.0
Chicken Noodle Soup (feat. Becky G),2y6Ty2NPAsP84XJAtzLxuk,64.0,235497.0
Madness,7n21DchMhEHga46iMecQHW,62.0,177306.0
Birthday,2cbllYULJNYhcDK37Uh8hR,63.0,221693.0
Queen of Hearts,3sOEVB8DirQtZc0qhw8lJc,62.0,186946.0
Sticker,1iGQpclvzonFNzy7Ko89V7,58.0,227773.0
No More Dream,089PFeXotzDLNQz9NCk6pF,63.0,222066.0
Answer,3IdPtyJHB1WVPM4eCiCAKM,60.0,219760.0
Peaches,237OjBs3wvamAFpHp0yItw,60.0,198080.0
Beatbox,0CatzXH85XWyBqqdB6qPMB,67.0,205133.0
Abyss,40BomFCBuJok3OjxM9oG7e,65.0,155108.0
BFF (Best Friends Forever),4sJqthsQcuyjhYbJS1JExL,56.0,160040.0
INCEPTION,7zC6xvBPnIC92K06pMpstY,60.0,210813.0
CALL ME BABY,6Rx0ORYPP3GH9rTvGS5Vy8,62.0,211013.0
La Vie en Rose,3WfaJhCL4p2JbdffJjV6Va,63.0,218993.0
You Never Know,39kzWAiVPpycdMpr745oPj,61.0,231201.0
Answer : Love Myself,2X3UgVLSA4wYriGIQyYmMA,64.0,251279.0
Doughnut,65rmgd5uMb4Rgqb5dSiU0p,59.0,263680.0
Perfect World,0iuZMy88H6vxDA2oaJNhJg,63.0,182680.0
Trust Fund Baby,20pl0RVGT7P6L1Jr9p51nw,62.0,156364.0
i hate to admit (Bang Chan),0XABJLloqjHsF4mY4tGIOH,62.0,170080.0
Advice,4rOODw637hsmsq0uzT0DN3,60.0,191640.0
Frost,3Yp61j6axuQe4nxYWvbOXy,59.0,194771.0
LAW (Prod. Czaer),0VES0jpNQEdRpD31gYDIMe,63.0,189373.0
Dream Girl - Remix,099tjv6oy2opbpCOA3nBwX,66.0,192452.0
Priority,79musoVrfPaVxoMSBFJYuc,61.0,214960.0
Jump,1jZZm43y7RPuwjJQ5LrGHe,64.0,236488.0
All I Wanna Do (K) (Feat. Hoody & Loco),2FWquqPNxte8iqZ3ATQG0p,60.0,216786.0
All Night (BTS World Original Soundtrack) [Pt. 3],70sKIAQgaVN2zWEEyOpyMZ,61.0,216873.0
Future,0Puudh380z6cOCgMaTNm7h,62.0,139308.0
Self Righteous,4w9dTbEcJx8uBTxGvUYC0h,56.0,241406.0
I'm Fine,7HYJqAMbKDJYRyEfUGOCBB,63.0,240339.0
Replay,1rp986nzkyAX1wFpxzbwlC,60.0,213826.0
DUN DUN,3ejAkJLWQSEJDqDXxK3efB,63.0,192280.0
Safety Zone,00I41xsW6SunZDJ5fB8KAd,62.0,165340.0
All I Wanna Do,2PcJoVkfjcbvoqBxV1Nj7y,63.0,209392.0
Black Mamba,1t2qYCAjUAoGfeFeoBlK51,65.0,174933.0
Make A Wish (Birthday Song),6FdShjf7nA2cqEnpv1tIia,52.0,229400.0
21,2jiI8bNSDu7UxTtDCOqh3L,58.0,207129.0
Silent Cry,5kBJH5gU89axZDauhfddpy,63.0,209506.0
Shine,7nkp1uuSbKkoxMvEs8cSw0,61.0,198795.0
Kick It,1ayaOin9hxCtyhg4UsBTpg,59.0,233013.0
Shootout (Slowed + Reverb),1S7ca5mJlpHn7GCE88jejz,67.0,140142.0
Doom Du Doom,41tvdK0UNp3oNKWDPkg7FO,58.0,210333.0
Phantom,1jGfbcAuQepTZhvRT3Sy4s,61.0,227826.0
HWAA,5FiXhM80sP4yg6tEnHkZZn,63.0,197320.0
LIMBO!,0I9SiHgJ8DTwAIoJPLn81c,64.0,196333.0
I'd Do Anything To Make You Smile,7Bot6AB2dsvZEyqzUL8AUH,57.0,193765.0
SUNDOWN,0ipgd8PPFza3NNmN3Rn2uF,56.0,125217.0
STAY,3tP6QKbXvtrxiDI7QwKyUf,67.0,230322.0
Autumn Leaves,158kubraiqKrcYpRsDHrBU,60.0,267150.0
Run Me Dry,5GG3knKdxKWrNboRijxeKF,59.0,169266.0
DM,7B9W7Qsy5M2kyUNjQYIEG8,61.0,204293.0
Film out,3UHPGOkUcE4hE7sqBF4Snt,65.0,214620.0
Overtime,2gq9iG0maBxkuZI7yfGJuv,56.0,218253.0
Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,1ZLrDPgR7mvuTco3rQK8Pk,68.0,192452.0
Pretty U,1117juaaAkSIUsQxTmmcKM,64.0,207299.0
BTS Cypher 4,4cTSnpyaIR1qGaTOLJunDM,62.0,294463.0
BBIBBI,4as4XEOR03oGm1STUKl6pa,65.0,194426.0
DJ,1JoWETByyP9pvWIS8xktfH,53.0,198813.0
Ghosting,6mS8cd33jFrighnLc0obxQ,59.0,223491.0
MIROH,2sFWzfV3kqAwXEWM9BjzwH,62.0,207617.0
So What,0wqqe8k13bJPxRt7FEmnwS,64.0,281520.0
Cherry Bomb,3o8QzWsiiqTUVgBZfHgF58,62.0,236667.0
Ready For Love,1Wwh6gmMeolwzbRzfZMY5b,62.0,184677.0
Up!,3XZAvh2NCDQYHgJei35VQ1,62.0,192026.0
DRUM GO DUM,2JV5OBqTMW1F6PYOGZJatP,62.0,200914.0
Snowy,1i0NAz5emJMbRWSkADMsL7,61.0,173560.0
Yeah Yeah Yeah,5y4WmuvFX1t3NdSId0MFOh,61.0,178923.0
Love Me Like That,1lhm29o3syw122xynSKaAK,66.0,211363.0
Daydream (백일몽),56sdcbPR74RxqmKVbQzJ8s,62.0,228759.0
PTT (Paint The Town),5awNIWVrh2ISfvPd5IUZNh,63.0,201120.0
PTT (Paint The Town),5awNIWVrh2ISfvPd5IUZNh,63.0,201120.0
DALLA DALLA,38rUIlTX93Aoif3WcY1wv6,64.0,199873.0
MOONLIGHT,14k4ALBLN2FjtELYDcQUoi,61.0,219386.0
SHOUT OUT,5Z2DNRAhs6r4VdINVkRhYY,69.0,228115.0
Sour,3Jd4JERZ7EP1bdeWRh0rsD,63.0,200581.0
Boy in Luv,3FnDv33WrrMtuEr7hNR3ev,63.0,230778.0
In My Dreams,4ubg38wkWizzLsQwLuE6rM,62.0,204760.0
Give Me Your TMI,7CQhZA3qNDZBoTKWqjD7gR,61.0,198173.0
Cry For Love,4QqROKO0RtV5CvxE7g90uw,60.0,210893.0
ZOO,7eVu7FI02cTicLEgVtUvwF,65.0,177413.0
CHEESE,7qpSatdWQcRHA3hpedL2u4,62.0,182080.0
Red Flavor,7nKQ5WAcjnG48knyLuo8gO,64.0,191139.0
"Up All Night (Bang Chan, Changbin, Felix, Seungmin)",0bxB5Jie9fGKTIibfYVfei,61.0,201720.0
Inner Child,25MHcbjvSdcfTiFgbKJiZF,65.0,233265.0
Darl+ing,6vo0dV9t7PCQZKsLFwVwZ5,64.0,176546.0
Ready For Love,7Dq4YNgsltQuTmhYz1wJzq,62.0,184677.0
The Beast,2ZaWL12apL7wmNPuJMlny4,54.0,219573.0
Lucid Dream,285Bh5EkbxGGE76ge8JDbH,62.0,210560.0
Round and Around,1h7S5xFqtKsh4Lqy2UInH9,58.0,79573.0
Monster,7GbUWl6qLW1gdngbEV2WDJ,63.0,221341.0
By My Side,6nzCvAtyADh0wwZEVMoujK,60.0,206680.0
MIC Drop,4gZGAVECoiutzp64KSHNjE,64.0,238193.0
FREEZE,2L7hSYdvF0CtaM6JisfKEG,62.0,178386.0
Stay With Me,1HYzRuWjmS9LXCkdVHi25K,70.0,192441.0
7:00,7LJZyNjN5U0LdYSBQ9hlLz,58.0,188293.0
Dreamers - Music from the FIFA World Cup Qatar 2022 Official Soundtrack,5zSfwywpopZnxNn11CnXQt,69.0,201391.0
Shadow,2rwJP8OEao5y3xexw52HfD,65.0,212653.0
To you,25osmdhvjltPlN7gI2Javd,65.0,225573.0
Tamed-Dashed,1zoyteFQmeUUqyOl2Xznpy,65.0,196170.0
REWIND,4BBnKqIS2pj2hX0zm0CZZx,60.0,180613.0
The Boys,0Me6SI6hgowLrZAKvtyVOg,61.0,226906.0
Like Ooh-Ahh,3c0CJ0DBgsGZ7I79lyx02Z,62.0,215080.0
Been That Way,0zg5XJPiga7E5FxiehriG2,57.0,199320.0
Red Kingdom,5buj0D6E7rCRFi3xV9STYo,56.0,141714.0
Butter - Megan Thee Stallion Remix,474VqnPDr0251lsQBB8sQB,64.0,164457.0
Plastic Love,7rU6Iebxzlvqy5t857bKFq,61.0,294493.0
Stigma,3LTwMQ9kkn5VVhP3jipBlR,64.0,216063.0
Darl+ing,2j1Es5qEl4pD8GEe2WsYgP,65.0,176560.0
Am I A Psycho,1JTZqN0snbMSNtp59zveTs,55.0,244306.0
Life Is Still Going On,3THdOskGxdJcRbp0DcS4s0,68.0,218586.0
하루살이,2AA1f7utyvXpmtKsEvp5lz,59.0,207112.0
BANG BANG BANG,3dI59jLoFMjMAyUAyRZnkE,64.0,220177.0
Intro: Singularity,5rNZsITjXf23iFkRA924FV,63.0,196998.0
Bambi,60VaORSJ5x1D4ZPSc0g2En,61.0,213053.0
WHEN I MOVE,7gjNxZa0eOEFLY1So9s3fC,65.0,178360.0
Make It Right,3LSjYk6sFQaLi0MjtWcm8P,65.0,226321.0
Anywhere But Home,7vRodvsF37NGUYRSVMIRXj,60.0,201093.0
Yeah Yeah Yeah,5TfKoQg9AjmDIWYKFoDqMN,62.0,178923.0
Ice Cream (with Selena Gomez),2J4P46vCFm1rPkNkp9pZWX,61.0,175813.0
GANADARA (Feat. IU),5quFr5s5PXYfUX5jV2EBZ1,62.0,203727.0
Skyscraper,6LZWHcYQBumgCzdeLsuqDe,55.0,236466.0
Do It Like This,0aW4RWeGekBfU2NhREc5kL,59.0,192093.0
Cat & Dog,3RsEvBUaNT9MXqUvQVuK1G,62.0,187573.0
Fireworks (I'm The One),0rNLaGUleZ91DXMxmZNq5v,61.0,209574.0
Inhale,0ycIrEpkyb4lrqE7M1emju,58.0,171173.0
Dionysus,2Wkm4JBcIV2uSuu4qlbqFN,64.0,249215.0
Stars and Raindrops (Seungmin),5kFGqKqHzVVMMI7V7uoID1,62.0,229120.0
Best Of Me,5C6A1WXVfKvBBQmaFFnBgs,64.0,227191.0
Moon,6KhAXXgDtEEahVzATvFNcn,65.0,208589.0
D (Half Moon),3uA8SjMyDtwtt0jLPMQbVD,61.0,229359.0
SO BAD,13KR2yNRDrbKwR3dOKCDl4,61.0,212264.0
Panorama,0CnpSTdL9l5vQM4YnzXtyo,65.0,222853.0
LA DI DA,6mIjJONoUMvGPT9Kzrab3L,63.0,210893.0
MORE & MORE,3omvXShuRPM3zbDpWYqf5g,64.0,199653.0
CHEER UP,7lB4rxNVc7vm33ZSZXVRAQ,64.0,208853.0
Not Shy,1ehags7lQMM1qX94VJkoaf,66.0,177728.0
REASON,2RqjrPwWWk6MOo6YzqYJ6U,63.0,197346.0
Friends,5RjUtRlDonw3TBgGGMLC5b,67.0,199338.0
Coffee,4eqHEzFsCCiGALC1MHbqnU,63.0,260433.0
"Drive (Bang Chan, Lee Know)",0hLvtmoexLKl14LrzxOYRt,64.0,164106.0
BLOW UP,7CDH96fjwqsXE8rzeE10Fc,50.0,153882.0
Signal,15rX80MpEJ2OqW3dPunQvI,62.0,196680.0
CHILL,1HshHZrFIF5MRXWCZntOPr,63.0,195146.0
Left & Right,5QGooKayQPVZMUDc8Qt3Dm,64.0,201773.0
JIKJIN,2bnJ8IxZnVc2YmUaX0sZap,67.0,184117.0
Fighting (Feat. Lee Young Ji),7eBpUuPnDTfbeP1P4P93CS,67.0,204466.0
Face Of My City (feat. Lil Baby),6MDdceLYec4AxohmorE4vH,59.0,123446.0
DOODLE (Changbin),786A4mxiKmPGHA7z7dPA9K,64.0,184813.0
Boys Like You,34y2pV3RGFiCHSP12bNHVk,67.0,223373.0
We are Bulletproof : the Eternal,133ocfbXXG4HTk76qgSeUb,66.0,261542.0
Ready to love,2FymmKBuog0loCuNXMwQID,64.0,186760.0
ParadoXXX Invasion,3OC2C8IpFhbUJTeMe55QYn,66.0,187490.0
Dis-ease,0hxeouHqP3qzpTHerA7ha2,63.0,239722.0
Not Today,3wyrhwPpV8uhMMEms4vG3X,66.0,231859.0
Trivia 轉 : Seesaw,0mZI1NpihIVcho2f9MmqSW,64.0,246334.0
Christmas EveL,5npCUsfrlhdyjxyCa32maW,66.0,178529.0
MOMMAE,1LNlfvPQmB0cqYJQQskZ8x,66.0,204991.0
Thursday's Child Has Far To Go,04CHEoMbrLOiX8co3EG5dO,63.0,211399.0
Favorite (Vampire),2R8MZR1RCP4cIJITHDPRbY,60.0,215586.0
In the morning,1Wcr8zrKqbUX0zwN8Dbr16,66.0,172373.0
SUPER BOARD,078fJxqEUz0LvbHSM6AoXJ,63.0,185960.0
DON QUIXOTE,7BiEgR5r0yMmFoWC9kOTGf,65.0,172360.0
THE BADDEST,2V4Fx72svQRxrFvNT1eq5f,65.0,162600.0
Telepathy,6Fnvi5QnVkTskSzeRvvQds,65.0,202313.0
Dope,7jPCPDYoiaKeK7cgNGpIzq,65.0,240020.0
Don't Wanna Cry,6Upu6yjkdi0DVI8E3IBZEU,66.0,203426.0
Limbo (Lee Know),0nuXhivBOFDiriWCpdyU93,65.0,197146.0
YOUNG LUV,7HGKvoju3ucB7UqVt1GoJu,61.0,206080.0
Go Go,5vOT8VO87TAnUjh0oADwb1,66.0,235779.0
Boy With Luv (Feat. Halsey),07qrA1FxZpXy383wX3IDEb,71.0,229773.0
FOREVER 1,1oen3GpTcA486fTHaT7neg,67.0,202533.0
Paradise,1YO4xJXhh9A1Feg9k8xuy2,63.0,211223.0
"5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez)",6uTID2glulLOXYhcwMETS1,57.0,184833.0
Keep me up,1h3hfUrphvCzFNPCsglzp2,61.0,206659.0
Queendom,6SpPr7K4YQ2wp8jU6uOTmQ,66.0,181760.0
Pink Venom,6stcJnJHPO8RrYx5LLz5OP,64.0,186964.0
Blessed-Cursed,7ecbsiAQ6PNdiAq0hplVZo,66.0,170805.0
CROWN,0EmYZZ8OqeALedVhijSjsg,63.0,230706.0
Yours,66sBTYlkaiyBwf4fhbIHlZ,69.0,264840.0
KAZINO,245onUPHGD1DYuiacxTuW0,63.0,185946.0
MORE,4XKXphKH76W4zNpkgFS5o2,68.0,180022.0
Event Horizon,6RBziRcDeiho3iTPdtEeg9,65.0,300786.0
Dance The Night Away,4DYIDSMIB5y2UmZFv9fxeX,65.0,180800.0
Forever Young,6veFyjNycn6EaNCKhkPXUY,64.0,239100.0
Run,3G1aAxWS2Nd17FQs4PWV6X,66.0,236748.0
The Truth Untold (feat. Steve Aoki),7DEKa5Z7Cl8s3Y7imb88OM,66.0,242292.0
Savage,3dbLT62Cvs46Ju7a8gpr36,68.0,238143.0
Don't Know What To Do,38SKB7UfhL6Sd6Joxex5yK,63.0,201081.0
Some,3jsYQw78lrxJA2ysnmOIf9,70.0,181373.0
HEYDAY (Prod. Czaer),35sE2Ehvd1GzBzAIC0zFIu,65.0,144773.0
